addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts
42403,0.9882791311935476,0.9637305699481866,0.981,0.947,"Counter({2: 2110, 3: 652, 4: 527, 5: 66, 6: 27, 7: 11, 10: 6, 8: 5, 9: 3, 11: 2, 12: 2})",3289,122,12,0,0,0
42564,0.9872192463114369,0.9603960396039605,0.982,0.95,"Counter({2: 2178, 3: 645, 4: 506, 5: 58, 6: 18, 7: 8, 8: 7, 9: 5, 10: 4, 12: 1, 13: 1})",3329,102,8,0,0,0
42364,0.9895430082145218,0.9676382496895317,0.982,0.95,"Counter({2: 2115, 3: 647, 4: 531, 5: 63, 6: 30, 7: 10, 9: 6, 8: 5, 10: 5, 11: 3, 18: 1})",3293,123,14,0,0,0
42847,0.9881905384274279,0.9637950772753292,0.986,0.96,"Counter({2: 2285, 3: 604, 4: 510, 5: 45, 6: 7, 9: 4, 7: 4, 8: 3, 10: 3})",3399,66,4,0,0,0
42728,0.986659801535293,0.958838821490468,0.983,0.952,"Counter({2: 2259, 3: 596, 4: 507, 5: 56, 6: 11, 7: 5, 8: 3, 9: 2, 13: 2, 12: 1, 1: 1, 11: 1})",3363,81,7,0,1,0
42924,0.9865576367533315,0.9588591800356505,0.985,0.956,"Counter({2: 2311, 3: 587, 4: 507, 5: 43, 6: 5, 7: 3, 8: 2, 10: 2, 9: 1, 12: 1, 11: 1})",3405,58,6,0,0,0
42913,0.9862046466105842,0.957702200628751,0.985,0.955,"Counter({2: 2312, 3: 574, 4: 507, 5: 41, 6: 8, 8: 4, 7: 3, 10: 2, 9: 1, 12: 1})",3393,60,5,0,0,0
42930,0.9862334032145353,0.9578489408744026,0.984,0.955,"Counter({2: 2303, 3: 590, 4: 502, 5: 45, 8: 5, 6: 3, 9: 2, 10: 2, 7: 1})",3395,58,5,0,0,0
42685,0.9887314044746398,0.9652933112057147,0.985,0.958,"Counter({2: 2245, 3: 623, 4: 508, 5: 55, 6: 15, 7: 6, 8: 5, 9: 3, 13: 1, 10: 1})",3376,86,8,0,0,0
42451,0.9882688275894561,0.963681446907818,0.982,0.949,"Counter({2: 2142, 3: 643, 4: 522, 5: 64, 6: 21, 7: 15, 8: 4, 9: 3, 13: 2, 10: 2, 11: 2})",3307,113,14,0,0,0
42729,0.988485571859861,0.9647766323024056,0.985,0.957,"Counter({2: 2225, 3: 636, 4: 521, 5: 54, 6: 16, 8: 4, 9: 4, 7: 4, 12: 1, 10: 1})",3382,84,9,0,0,0
42731,0.987596826659802,0.9618210632473707,0.984,0.956,"Counter({2: 2248, 3: 614, 4: 511, 5: 56, 6: 11, 7: 5, 9: 3, 8: 3, 13: 1, 12: 1, 10: 1})",3373,81,4,0,0,0
42720,0.9880852059925094,0.963310026670511,0.985,0.957,"Counter({2: 2247, 3: 610, 4: 512, 5: 60, 6: 15, 9: 4, 7: 4, 10: 2, 8: 1})",3369,86,6,0,0,0
42487,0.9896203544613646,0.9678360440522208,0.984,0.956,"Counter({2: 2197, 3: 626, 4: 518, 5: 67, 6: 20, 7: 12, 8: 5, 9: 4, 13: 1, 12: 1, 10: 1})",3341,111,10,0,0,0
42475,0.9890994702766334,0.9661029357932499,0.984,0.953,"Counter({2: 2217, 3: 607, 4: 510, 5: 64, 6: 20, 7: 8, 8: 7, 9: 5, 14: 1, 13: 1, 1: 1, 12: 1, 10: 1})",3335,108,14,0,1,0
42747,0.9880459447446605,0.9629897877888028,0.986,0.959,"Counter({2: 2321, 3: 560, 4: 504, 5: 53, 6: 13, 8: 3, 7: 3, 9: 2, 13: 1, 12: 1})",3385,76,11,0,0,0
42818,0.9863141669391378,0.9575239199768049,0.984,0.954,"Counter({2: 2355, 3: 549, 4: 480, 5: 52, 6: 8, 7: 3, 8: 2, 9: 1, 11: 1, 13: 1, 10: 1})",3384,69,4,0,0,0
42673,0.9863379654582523,0.9575660528422738,0.983,0.951,"Counter({2: 2282, 3: 557, 4: 504, 5: 56, 6: 16, 7: 5, 9: 2, 8: 2, 14: 1, 13: 1, 1: 1, 11: 1})",3344,84,12,0,1,0
42870,0.9851411243293678,0.9540304539222054,0.983,0.951,"Counter({2: 2344, 3: 550, 4: 483, 5: 45, 6: 7, 7: 4, 8: 3, 9: 1, 13: 1, 10: 1})",3377,62,8,0,0,0
42868,0.9848138471587198,0.9528500036213514,0.983,0.95,"Counter({2: 2334, 3: 531, 4: 483, 5: 51, 6: 6, 8: 3, 7: 1, 16: 1, 1: 1})",3349,62,7,0,1,0
42769,0.9864855385910356,0.9579391646048611,0.984,0.954,"Counter({2: 2348, 3: 534, 4: 486, 5: 51, 6: 8, 7: 5, 8: 3, 10: 2, 13: 1, 1: 1})",3369,70,11,0,1,0
42723,0.985768789644922,0.9555490568796609,0.983,0.952,"Counter({2: 2319, 3: 537, 4: 486, 5: 49, 6: 18, 7: 6, 8: 2, 13: 1, 9: 1})",3342,77,7,0,0,0
42794,0.9858391363275225,0.9559657026594972,0.984,0.953,"Counter({2: 2347, 3: 528, 4: 489, 5: 52, 6: 11, 7: 3, 8: 2, 9: 2, 13: 1, 1: 1})",3365,71,14,0,1,0
42674,0.9861976847729297,0.9569727518445467,0.983,0.951,"Counter({2: 2296, 3: 540, 4: 501, 5: 62, 6: 17, 13: 2, 8: 2, 7: 1, 1: 1, 10: 1, 9: 1})",3338,86,11,0,1,0
42662,0.9843654774740987,0.951529685342635,0.98,0.943,"Counter({2: 2227, 3: 552, 4: 527, 5: 61, 6: 14, 7: 5, 8: 2, 9: 2, 10: 1, 13: 1, 1: 1, 12: 1, 11: 1})",3307,88,9,0,1,0
42777,0.9855997381770578,0.9552845528455284,0.983,0.951,"Counter({2: 2320, 3: 536, 4: 494, 5: 51, 6: 12, 8: 3, 7: 2, 10: 1, 13: 1, 1: 1, 11: 1})",3351,71,10,0,1,0
42817,0.9845855618095616,0.9521183981427743,0.983,0.949,"Counter({2: 2303, 3: 536, 4: 494, 5: 49, 6: 10, 8: 2, 9: 2, 7: 1, 10: 1, 11: 1, 1: 1})",3334,66,8,0,1,0
42751,0.9867137610816121,0.9586969168121002,0.984,0.954,"Counter({2: 2334, 3: 536, 4: 495, 5: 54, 6: 14, 7: 3, 8: 2, 13: 1, 1: 1, 9: 1})",3366,75,10,0,1,0
42791,0.986469117337758,0.9579490159052945,0.984,0.955,"Counter({2: 2348, 3: 547, 4: 485, 5: 54, 6: 10, 7: 2, 9: 2, 8: 2, 13: 1, 1: 1})",3381,71,10,0,1,0
42743,0.9868282525793697,0.959069429298437,0.985,0.955,"Counter({2: 2332, 3: 539, 4: 500, 5: 56, 6: 11, 8: 4, 10: 1, 7: 1, 13: 1, 1: 1, 9: 1})",3372,75,10,0,1,0
42745,0.9860100596561001,0.9564139941690962,0.984,0.952,"Counter({2: 2334, 3: 533, 4: 490, 5: 50, 6: 11, 7: 3, 8: 3, 9: 2, 13: 2, 1: 1, 10: 1})",3358,72,7,0,1,0
42756,0.9873468051267659,0.9608679927667269,0.985,0.957,"Counter({2: 2317, 3: 565, 4: 501, 5: 50, 6: 15, 7: 4, 10: 3, 8: 3, 1: 1})",3384,75,14,0,1,0
42646,0.9874783098063125,0.9611183923110528,0.984,0.955,"Counter({2: 2264, 3: 576, 4: 510, 5: 58, 6: 16, 7: 5, 8: 4, 9: 1, 13: 1, 1: 1, 10: 1})",3351,86,14,0,1,0
42726,0.9873847306089969,0.9609731373542827,0.985,0.956,"Counter({2: 2317, 3: 565, 4: 505, 5: 53, 6: 10, 7: 4, 9: 3, 8: 3, 13: 2, 1: 1})",3388,75,8,0,1,0
42774,0.988334034693973,0.9639633133530728,0.986,0.96,"Counter({2: 2342, 3: 569, 4: 497, 5: 54, 6: 10, 7: 3, 8: 3, 13: 1, 1: 1, 9: 1})",3409,72,11,0,1,0
42762,0.9872316542724849,0.9605833092694196,0.985,0.956,"Counter({2: 2300, 3: 570, 4: 511, 5: 53, 6: 9, 7: 3, 8: 3, 9: 2, 13: 1, 1: 1, 10: 1})",3382,72,11,0,1,0
42435,0.9888064098032284,0.965209111550575,0.983,0.953,"Counter({2: 2193, 3: 599, 4: 528, 5: 64, 6: 21, 7: 9, 8: 5, 11: 3, 9: 2, 14: 2, 13: 1, 1: 1})",3321,107,17,0,1,0
42635,0.9879207224111646,0.9626297075683913,0.985,0.956,"Counter({2: 2263, 3: 577, 4: 522, 5: 57, 6: 15, 8: 7, 7: 3, 13: 1, 1: 1, 10: 1, 9: 1, 11: 1})",3363,86,15,0,2,0
42626,0.988340449490921,0.9638676844783715,0.985,0.957,"Counter({2: 2283, 3: 573, 4: 514, 5: 51, 6: 15, 8: 6, 7: 4, 9: 2, 10: 2, 13: 1, 1: 1, 21: 1})",3371,82,12,0,2,0
42676,0.9873230855750305,0.9605483847444031,0.985,0.955,"Counter({2: 2327, 3: 545, 4: 499, 5: 53, 6: 14, 7: 4, 8: 3, 9: 2, 10: 1, 13: 1, 1: 1, 11: 1})",3372,79,7,0,2,0
42659,0.9876462176797394,0.9614850544471242,0.985,0.956,"Counter({2: 2314, 3: 551, 4: 495, 5: 56, 6: 12, 7: 5, 8: 4, 9: 1, 13: 1, 1: 1, 10: 1, 11: 1})",3361,81,10,1,2,0
42692,0.987444954558231,0.9607728337236534,0.985,0.957,"Counter({2: 2337, 3: 545, 4: 484, 5: 51, 6: 15, 7: 5, 9: 2, 10: 2, 8: 2, 1: 1})",3367,77,12,1,2,0
42742,0.9874128491881522,0.9609692396982008,0.985,0.957,"Counter({2: 2328, 3: 550, 4: 498, 5: 51, 6: 15, 8: 3, 7: 2, 13: 1, 1: 1, 10: 1})",3377,73,9,0,1,0
42676,0.9858702783766051,0.9561932437341083,0.983,0.951,"Counter({2: 2271, 3: 565, 4: 516, 5: 58, 6: 16, 7: 4, 8: 3, 9: 2, 13: 1, 1: 1})",3353,84,12,0,1,0
42666,0.9873435522430037,0.9605378544285297,0.984,0.955,"Counter({2: 2336, 3: 547, 4: 491, 5: 56, 6: 12, 8: 5, 7: 4, 9: 2, 13: 1, 1: 1})",3375,80,8,0,1,0
42715,0.9882008662062507,0.9633614422797325,0.986,0.959,"Counter({2: 2338, 3: 564, 4: 491, 5: 54, 6: 14, 7: 5, 9: 2, 8: 2, 1: 2, 11: 1})",3395,78,12,0,3,0
42722,0.9878985066242217,0.962380848431929,0.986,0.958,"Counter({2: 2347, 3: 550, 4: 491, 5: 57, 6: 10, 8: 3, 9: 2, 1: 2, 7: 2, 10: 1, 13: 1})",3390,76,7,0,2,0
42743,0.9881384086283134,0.9631353159310696,0.986,0.96,"Counter({2: 2343, 3: 554, 4: 490, 5: 56, 6: 14, 7: 4, 8: 2, 1: 2, 9: 1})",3389,77,11,0,2,0
42843,0.9876292509861587,0.9617439006785043,0.986,0.96,"Counter({2: 2364, 3: 556, 4: 485, 5: 48, 6: 9, 7: 3, 9: 2, 1: 2, 8: 1})",3407,63,11,0,2,0
42791,0.9880348671449604,0.9629093016516952,0.986,0.961,"Counter({2: 2360, 3: 560, 4: 484, 5: 49, 6: 13, 9: 3, 8: 2, 7: 2, 1: 1})",3405,69,10,0,1,0
42800,0.9870327102803739,0.9598379043346117,0.986,0.959,"Counter({2: 2336, 3: 563, 4: 497, 5: 49, 6: 12, 7: 3, 9: 2, 8: 2, 1: 2})",3398,68,7,0,3,0
42791,0.9870066135402304,0.95964581216432,0.986,0.958,"Counter({2: 2347, 3: 554, 4: 488, 5: 52, 6: 11, 8: 3, 9: 2, 1: 2, 7: 2})",3391,70,4,0,5,0
42735,0.9869427869427869,0.9594181818181818,0.985,0.956,"Counter({2: 2328, 3: 556, 4: 493, 5: 54, 6: 13, 8: 3, 10: 2, 1: 2, 7: 2, 13: 1})",3379,75,6,0,3,0
42782,0.9876583609929409,0.9616947185142193,0.986,0.96,"Counter({2: 2352, 3: 554, 4: 487, 5: 50, 6: 13, 9: 2, 8: 2, 1: 2, 10: 1, 7: 1})",3395,69,5,0,5,0
42832,0.9872525214792678,0.9605206073752711,0.986,0.959,"Counter({2: 2360, 3: 559, 4: 483, 5: 47, 6: 10, 9: 2, 7: 2, 8: 2, 1: 2})",3404,63,5,0,3,0
42803,0.9867766278064621,0.9589438560858842,0.985,0.957,"Counter({2: 2351, 3: 558, 4: 482, 5: 51, 6: 10, 8: 3, 9: 2, 1: 2, 7: 1})",3393,67,13,0,3,0
42807,0.9876188473847736,0.9616275702287865,0.986,0.96,"Counter({2: 2355, 3: 558, 4: 486, 5: 50, 6: 12, 9: 2, 8: 2, 7: 1, 1: 1})",3400,67,8,0,2,0
