addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts,heatmap
48609,0.9929231212326936,0.8979228486646885,0.986,0.899,"Counter({2: 539, 3: 207, 4: 173, 5: 95, 6: 59, 7: 41, 8: 7, 1: 7, 9: 4, 14: 2, 25: 1, 17: 1, 10: 1, 11: 1})",926,212,1,0,15,3,
48603,0.9926136246733741,0.8938811705586757,0.985,0.894,"Counter({2: 528, 3: 212, 4: 173, 5: 95, 6: 62, 7: 38, 8: 9, 1: 8, 9: 6, 14: 2, 17: 1, 10: 1, 11: 1})",921,215,1,0,15,3,
48570,0.9929997941115916,0.8986285032796661,0.986,0.897,"Counter({2: 537, 3: 211, 4: 171, 5: 93, 6: 58, 7: 43, 1: 8, 8: 7, 9: 5, 14: 3, 11: 1, 15: 1, 10: 1, 13: 1})",927,213,1,0,15,3,
48609,0.9927791149787076,0.8955667955965487,0.986,0.899,"Counter({2: 532, 3: 213, 4: 169, 5: 97, 6: 60, 7: 42, 8: 9, 1: 8, 9: 7, 14: 1, 17: 1})",922,217,1,0,14,3,
48615,0.9928417155199013,0.8961194029850746,0.986,0.902,"Counter({2: 533, 3: 212, 4: 170, 5: 97, 6: 60, 7: 46, 1: 8, 8: 7, 9: 5, 14: 2, 13: 1})",923,218,1,0,14,3,
48612,0.9928824158643956,0.8966547192353644,0.986,0.902,"Counter({2: 525, 3: 211, 4: 173, 5: 95, 6: 61, 7: 43, 8: 9, 1: 8, 9: 5, 11: 1, 14: 1, 17: 1})",917,216,1,0,14,3,
48524,0.992931332948644,0.8953949374809392,0.985,0.896,"Counter({2: 529, 3: 209, 4: 165, 5: 93, 6: 60, 7: 43, 1: 8, 8: 7, 9: 5, 14: 2, 23: 1, 26: 1, 11: 1, 10: 1, 17: 1})",911,215,2,0,15,3,
48556,0.9931625339813823,0.8998793727382388,0.986,0.899,"Counter({2: 531, 3: 211, 4: 168, 5: 93, 6: 60, 7: 42, 8: 9, 1: 8, 9: 4, 10: 2, 20: 1, 12: 1, 11: 1, 14: 1, 17: 1, 13: 1})",918,216,2,0,15,3,
48522,0.9929722600057705,0.8956867543591313,0.985,0.896,"Counter({2: 530, 3: 208, 4: 163, 5: 94, 6: 61, 7: 42, 9: 8, 8: 7, 1: 7, 11: 2, 20: 1, 16: 1, 14: 1, 17: 1, 10: 1})",908,219,2,0,14,2,
48526,0.9930140543213947,0.8964252978918423,0.986,0.897,"Counter({2: 528, 3: 209, 4: 165, 5: 95, 6: 62, 7: 43, 8: 8, 1: 8, 9: 6, 13: 2, 21: 1, 12: 1, 11: 1, 14: 1, 10: 1})",910,221,2,0,16,2,
48515,0.9929300216427909,0.8964059196617337,0.985,0.894,"Counter({2: 529, 3: 208, 4: 171, 5: 94, 6: 60, 7: 42, 1: 10, 8: 9, 9: 6, 11: 2, 25: 1, 14: 1, 17: 1, 10: 1, 13: 1})",918,218,4,0,17,3,
48504,0.9931964374072242,0.8990208078335372,0.986,0.897,"Counter({2: 526, 3: 215, 4: 164, 5: 99, 6: 64, 7: 43, 8: 10, 1: 9, 9: 5, 11: 2, 13: 1, 19: 1, 14: 1})",914,226,3,0,19,3,
48528,0.9932616221562809,0.901416943020802,0.985,0.896,"Counter({2: 530, 3: 208, 4: 169, 5: 96, 6: 62, 7: 46, 8: 9, 1: 8, 9: 4, 13: 2, 15: 1, 17: 1, 10: 1})",915,222,0,0,17,2,
48524,0.9931580248948974,0.8998793727382388,0.985,0.894,"Counter({2: 535, 3: 212, 4: 164, 5: 96, 6: 58, 7: 41, 8: 11, 1: 9, 9: 5, 14: 2, 13: 1, 15: 1, 17: 1, 10: 1})",920,217,3,0,17,2,
48609,0.9927996873007057,0.8959571938168847,0.986,0.899,"Counter({2: 539, 3: 211, 4: 170, 5: 95, 6: 61, 7: 44, 1: 7, 8: 6, 9: 3, 13: 1, 15: 1, 17: 1, 10: 1, 14: 1})",927,214,3,0,13,2,
48574,0.9930621320047762,0.8990110878034163,0.986,0.899,"Counter({2: 533, 3: 211, 4: 169, 5: 96, 6: 59, 7: 45, 8: 8, 1: 8, 9: 4, 13: 1, 15: 1, 17: 1, 10: 1, 14: 1})",921,217,2,0,14,2,
48558,0.9932245973886898,0.9008737571557699,0.986,0.899,"Counter({2: 528, 3: 212, 4: 167, 5: 100, 6: 59, 7: 42, 8: 10, 1: 8, 9: 4, 11: 2, 13: 1, 17: 1, 10: 1, 14: 1})",915,221,2,0,15,3,
48558,0.9931010338152313,0.8991267690454682,0.986,0.899,"Counter({2: 524, 3: 216, 4: 168, 5: 103, 6: 56, 7: 43, 8: 10, 1: 8, 9: 3, 13: 1, 15: 1, 17: 1, 10: 1, 14: 1})",916,220,1,0,14,2,
48606,0.9930872731761511,0.8998211091234347,0.987,0.903,"Counter({2: 530, 3: 217, 4: 170, 5: 102, 6: 57, 7: 40, 8: 10, 1: 6, 9: 4, 15: 1, 17: 1, 13: 1, 14: 1})",923,217,1,0,14,2,
48656,0.9928477474514962,0.896858328393598,0.987,0.906,"Counter({2: 527, 3: 213, 4: 177, 5: 99, 6: 60, 7: 43, 8: 7, 1: 7, 9: 4, 15: 1, 13: 1})",924,215,0,0,13,2,
